Id,Số thẻ,Loại giao dịch,Trạng thái,Số tiền,Đơn vị tiền tệ,Số dư,Phí,Tỷ giá,Nội dung chuyển khoản,Thời gian,Lý do từ chối,matched_txn_id,from,subject,kind,user_account,label
WLF15-CD-0184,****0004,CARD_PAYMENT,SUCCESS,17.16,EUR,116.86,0.0,0.0,Vultr,2026-03-15 21:17:00,,CD-0184,,,,,OTHER
WLF15-CD-0027,****0003,CARD_PAYMENT,SUCCESS,54.99,USD,1167.86,0.0,0.0,Subscription ADOBE *CREATIVE CLD,2026-03-15 11:42:00,,CD-0027,receipts@adobe.com,Your receipt from ADOBE,receipt,wealifytester,SUBSCRIPTION
WLF15-CD-0087,****0002,CARD_PAYMENT,SUCCESS,72.25,USD,355.72,0.0,0.0,Lazada,2026-03-14 13:09:00,,CD-0087,noreply@namecheap.com,Order confirmation - Namecheap,receipt,wealifytester,SUBSCRIPTION
WLF15-CD-0080,****0001,CARD_PAYMENT,SUCCESS,229.41,USD,96.33,0.0,0.0,AliExpress,2026-03-12 23:58:00,,CD-0080,,,,,OTHER
WLF15-CD-0139,****0003,CARD_PAYMENT,SUCCESS,91.32,USD,1167.86,0.0,0.0,Shopee,2026-03-12 20:37:00,,CD-0139,noreply@the.com,Order confirmation - The Coffee House,receipt,wealifytester,SUBSCRIPTION
WLF15-CD-0014,****0002,CARD_PAYMENT,SUCCESS,13.99,USD,355.72,0.0,0.0,Subscription GOOGLE *YOUTUBEPREM,2026-03-12 15:03:00,,CD-0014,receipts@google.com,Your receipt from GOOGLE,receipt,wealifytester,SUBSCRIPTION
WLF15-CD-0168,****0004,DECLINE_FEE,SUCCESS,0.17,EUR,116.86,0.0,0.0,FX fee for LAZADA *MALL,2026-03-12 10:29:00,,CD-0168,,,,,OTHER
WLF15-CD-0167,****0004,CARD_PAYMENT,SUCCESS,16.5,EUR,116.86,0.0,0.0,Lazada,2026-03-12 10:28:00,,CD-0167,,,,,OTHER
WLF15-CD-0108,****0004,DECLINE_FEE,SUCCESS,0.18,EUR,116.86,0.0,0.0,FX fee for NAMECHEAP* DOMAIN,2026-03-11 12:41:00,,CD-0108,noreply@grab.com,Order confirmation - Grab,receipt,wealifytester,SUBSCRIPTION
WLF15-CD-0107,****0004,CARD_PAYMENT,SUCCESS,18.09,EUR,116.86,0.0,0.0,Namecheap,2026-03-11 12:40:00,,CD-0107,,,,,OTHER
WLF15-CD-0067,****0001,CARD_PAYMENT,SUCCESS,8.47,USD,96.33,0.0,0.0,The Coffee House,2026-03-10 08:35:00,,CD-0067,,,,,OTHER
WLF15-WL-0093,,WALLET_WITHDRAW_BANK,SUCCESS,1583.66,USD,,0.0,0.0,Rút về ngân hàng ACB ****2231,2026-03-09 19:41:00,,WL-0093,,,,,OTHER
WLF15-CD-0246,****0003,CARD_TOP_UP,SUCCESS,505.74,USD,1167.86,0.0,0.0,Top-up from wallet,2026-03-09 17:41:00,,CD-0246,,,,,OTHER
WLF15-WL-0094,,WALLET_WITHDRAW,SUCCESS,505.74,USD,,0.0,0.0,Nạp vào thẻ Zenith Main (VC03),2026-03-09 17:41:00,,WL-0094,,,,,OTHER
WLF15-CD-0008,****0002,CARD_PAYMENT,FAILURE,9.99,USD,355.72,0.0,0.0,Subscription Spotify P0F2K,2026-03-09 14:17:00,,CD-0008,receipts@spotify.com,Your receipt from Spotify P0F2K,receipt,wealifytester,SUBSCRIPTION
WLF15-CD-0247,****0003,CARD_TOP_UP,SUCCESS,180.01,USD,1167.86,0.0,0.0,Top-up from wallet,2026-03-09 10:41:00,,CD-0247,,,,,OTHER
WLF15-WL-0095,,WALLET_WITHDRAW,SUCCESS,180.01,USD,,0.0,0.0,Nạp vào thẻ Zenith Main (VC03),2026-03-09 10:41:00,,WL-0095,,,,,OTHER
WLF15-WL-0022,,WALLET_TOP_UP,SUCCESS,2245.76,USD,,0.0,0.0,Nhận & chuyển về ví: Paypal (USD),2026-03-09 00:41:00,,WL-0022,,,,,OTHER
WLF15-CD-0244,****0001,CARD_TOP_UP,SUCCESS,304.41,USD,96.33,0.0,0.0,Top-up from wallet,2026-03-08 22:56:00,,CD-0244,,,,,OTHER
WLF15-WL-0091,,WALLET_WITHDRAW,SUCCESS,304.41,USD,,0.0,0.0,Nạp vào thẻ Volcano Ads (VC01),2026-03-08 22:56:00,,WL-0091,,,,,OTHER
WLF15-CD-0245,****0004,CARD_TOP_UP,SUCCESS,241.91,EUR,116.86,0.0,0.0,Top-up from wallet,2026-03-08 20:56:00,,CD-0245,,,,,OTHER
WLF15-WL-0092,,WALLET_WITHDRAW,SUCCESS,241.91,USD,,0.0,0.0,Nạp vào thẻ Volcano EU (VC04),2026-03-08 20:56:00,,WL-0092,,,,,OTHER
WLF15-WL-0089,,WALLET_WITHDRAW_BANK,SUCCESS,1468.07,USD,,0.0,0.0,Rút về ngân hàng ACB ****2231,2026-03-08 11:56:00,,WL-0089,,,,,OTHER
WLF15-CD-0243,****0003,CARD_TOP_UP,SUCCESS,353.08,USD,1167.86,0.0,0.0,Top-up from wallet,2026-03-08 01:56:00,,CD-0243,,,,,OTHER
WLF15-WL-0090,,WALLET_WITHDRAW,SUCCESS,353.08,USD,,0.0,0.0,Nạp vào thẻ Zenith Main (VC03),2026-03-08 01:56:00,,WL-0090,,,,,OTHER
WLF15-WL-0021,,WALLET_TOP_UP,SUCCESS,2416.83,USD,,0.0,0.0,Nhận & chuyển về ví: Paypal (USD),2026-03-08 00:56:00,,WL-0021,,,,,OTHER
WLF15-WL-0085,,WALLET_WITHDRAW_BANK,SUCCESS,1331.82,USD,,0.0,0.0,Rút về ngân hàng ACB ****2231,2026-03-07 21:30:00,,WL-0085,,,,,OTHER
WLF15-WL-0087,,WALLET_WITHDRAW,SUCCESS,411.84,USD,,0.0,0.0,Nạp vào thẻ Zenith Main (VC03),2026-03-07 21:30:00,,WL-0087,,,,,OTHER
WLF15-CD-0241,****0003,CARD_TOP_UP,SUCCESS,411.84,USD,1167.86,0.0,0.0,Top-up from wallet,2026-03-07 21:30:00,,CD-0241,,,,,OTHER
WLF15-WL-0088,,WALLET_WITHDRAW,SUCCESS,166.46,USD,,0.0,0.0,Nạp vào thẻ Volcano Ads (VC01),2026-03-07 18:30:00,,WL-0088,,,,,OTHER
WLF15-CD-0242,****0001,CARD_TOP_UP,SUCCESS,166.46,USD,96.33,0.0,0.0,Top-up from wallet,2026-03-07 18:30:00,,CD-0242,,,,,OTHER
WLF15-CD-0240,****0001,CARD_TOP_UP,SUCCESS,481.25,USD,96.33,0.0,0.0,Top-up from wallet,2026-03-07 15:30:00,,CD-0240,,,,,OTHER
WLF15-WL-0086,,WALLET_WITHDRAW,SUCCESS,481.25,USD,,0.0,0.0,Nạp vào thẻ Volcano Ads (VC01),2026-03-07 15:30:00,,WL-0086,,,,,OTHER
WLF15-WL-0009,,WALLET_TOP_UP,SUCCESS,2421.86,USD,,0.0,0.0,Nhận & chuyển về ví: Payoneer (USD),2026-03-07 08:30:00,,WL-0009,,,,,OTHER
WLF15-WL-0083,,WALLET_WITHDRAW_BANK,SUCCESS,2241.53,USD,,0.0,0.0,Rút về ngân hàng ACB ****2231,2026-03-07 06:04:00,,WL-0083,,,,,OTHER
WLF15-WL-0084,,WALLET_WITHDRAW,SUCCESS,161.11,USD,,0.0,0.0,Nạp vào thẻ Volcano Subs (VC02),2026-03-06 23:04:00,,WL-0084,,,,,OTHER
WLF15-CD-0239,****0002,CARD_TOP_UP,SUCCESS,161.11,USD,355.72,0.0,0.0,Top-up from wallet,2026-03-06 23:04:00,,CD-0239,,,,,OTHER
WLF15-WL-0008,,WALLET_TOP_UP,SUCCESS,2370.55,USD,,0.0,0.0,Nhận & chuyển về ví: Payoneer (USD),2026-03-06 17:04:00,,WL-0008,,,,,OTHER
WLF15-CD-0002,****0002,CARD_PAYMENT,SUCCESS,15.49,USD,355.72,0.0,0.0,Subscription NETFLIX.COM,2026-03-06 13:19:00,,CD-0002,receipts@netflix.com,Your receipt from NETFLIX.COM,receipt,wealifytester,SUBSCRIPTION
WLF15-WL-0081,,WALLET_WITHDRAW_BANK,SUCCESS,2216.74,USD,,0.0,0.0,Rút về ngân hàng ACB ****2231,2026-03-05 03:26:00,,WL-0081,,,,,OTHER
WLF15-CD-0083,****0002,CARD_PAYMENT,PROCESSING,33.89,USD,355.72,0.0,0.0,Namecheap,2026-03-04 21:55:00,,CD-0083,,,,,OTHER
WLF15-WL-0082,,WALLET_WITHDRAW,SUCCESS,286.3,USD,,0.0,0.0,Nạp vào thẻ Volcano Ads (VC01),2026-03-04 17:26:00,,WL-0082,,,,,OTHER
WLF15-CD-0238,****0001,CARD_TOP_UP,SUCCESS,286.3,USD,96.33,0.0,0.0,Top-up from wallet,2026-03-04 17:26:00,,CD-0238,,,,,OTHER
WLF15-WL-0007,,WALLET_TOP_UP,SUCCESS,2531.07,USD,,0.0,0.0,Nhận & chuyển về ví: Payoneer (USD),2026-03-04 11:26:00,,WL-0007,,,,,OTHER
WLF15-WL-0078,,WALLET_WITHDRAW_BANK,SUCCESS,978.09,USD,,0.0,0.0,Rút về ngân hàng ACB ****2231,2026-03-04 05:44:00,,WL-0078,,,,,OTHER
WLF15-CD-0237,****0003,CARD_TOP_UP,SUCCESS,509.28,USD,1167.86,0.0,0.0,Top-up from wallet,2026-03-04 02:44:00,,CD-0237,,,,,OTHER
WLF15-WL-0080,,WALLET_WITHDRAW,SUCCESS,509.28,USD,,0.0,0.0,Nạp vào thẻ Zenith Main (VC03),2026-03-04 02:44:00,,WL-0080,,,,,OTHER
WLF15-CD-0020,****0003,CARD_PAYMENT,SUCCESS,20.0,USD,1167.86,0.0,0.0,Subscription OPENAI *CHATGPT SUBSCR,2026-03-03 19:02:00,,CD-0020,receipts@openai.com,Your receipt from OPENAI,receipt,wealifytester,SUBSCRIPTION
WLF15-CD-0236,****0002,CARD_TOP_UP,SUCCESS,476.82,USD,355.72,0.0,0.0,Top-up from wallet,2026-03-03 16:44:00,,CD-0236,,,,,OTHER
WLF15-WL-0079,,WALLET_WITHDRAW,SUCCESS,476.82,USD,,0.0,0.0,Nạp vào thẻ Volcano Subs (VC02),2026-03-03 16:44:00,,WL-0079,,,,,OTHER
WLF15-WL-0006,,WALLET_TOP_UP,SUCCESS,1828.43,USD,,0.0,0.0,Nhận & chuyển về ví: Payoneer (USD),2026-03-03 14:44:00,,WL-0006,,,,,OTHER
WLF15-CD-0058,****0001,CARD_PAYMENT,SUCCESS,3.99,USD,96.33,0.0,0.0,Subscription NORDVPN *MONTHLY,2026-02-28 14:09:00,,CD-0058,receipts@nordvpn.com,Your receipt from NORDVPN,receipt,wealifytester,SUBSCRIPTION
WLF15-WL-0077,,WALLET_WITHDRAW,SUCCESS,261.32,USD,,0.0,0.0,Nạp vào thẻ Volcano Subs (VC02),2026-02-28 10:25:00,,WL-0077,,,,,OTHER
WLF15-CD-0235,****0002,CARD_TOP_UP,SUCCESS,261.32,USD,355.72,0.0,0.0,Top-up from wallet,2026-02-28 10:25:00,,CD-0235,,,,,OTHER
WLF15-CD-0052,****0002,CARD_PAYMENT,SUCCESS,16.0,USD,355.72,0.0,0.0,Subscription CLOUDWAYS HOSTING,2026-02-27 17:31:00,,CD-0052,receipts@cloudways.com,Your receipt from CLOUDWAYS HOSTING,receipt,wealifytester,SUBSCRIPTION
WLF15-CD-0209,****0005,CARD_PAYMENT,SUCCESS,6.5,USD,2.0,0.0,0.0,Old card,2026-02-27 16:00:00,,CD-0209,,,,,OTHER
WLF15-WL-0005,,WALLET_TOP_UP,SUCCESS,392.97,USD,,0.0,0.0,Nhận & chuyển về ví: Payoneer (USD),2026-02-27 14:25:00,,WL-0005,,,,,OTHER
WLF15-CD-0233,****0003,CARD_TOP_UP,SUCCESS,507.6,USD,1167.86,0.0,0.0,Top-up from wallet,2026-02-26 17:49:00,,CD-0233,,,,,OTHER
WLF15-WL-0075,,WALLET_WITHDRAW,SUCCESS,507.6,USD,,0.0,0.0,Nạp vào thẻ Zenith Main (VC03),2026-02-26 17:49:00,,WL-0075,,,,,OTHER
WLF15-WL-0074,,WALLET_WITHDRAW_BANK,SUCCESS,1154.46,USD,,0.0,0.0,Rút về ngân hàng ACB ****2231,2026-02-26 13:49:00,,WL-0074,,,,,OTHER
WLF15-CD-0234,****0004,CARD_TOP_UP,SUCCESS,173.81,EUR,116.86,0.0,0.0,Top-up from wallet,2026-02-26 03:49:00,,CD-0234,,,,,OTHER
WLF15-WL-0076,,WALLET_WITHDRAW,SUCCESS,173.81,USD,,0.0,0.0,Nạp vào thẻ Volcano EU (VC04),2026-02-26 03:49:00,,WL-0076,,,,,OTHER
WLF15-WL-0020,,WALLET_TOP_UP,SUCCESS,1780.6,USD,,0.0,0.0,Nhận & chuyển về ví: Paypal (USD),2026-02-25 22:49:00,,WL-0020,,,,,OTHER
WLF15-WL-0070,,WALLET_WITHDRAW,SUCCESS,473.01,USD,,0.0,0.0,Nạp vào thẻ Volcano Ads (VC01),2026-02-25 21:54:00,,WL-0070,,,,,OTHER
WLF15-CD-0229,****0001,CARD_TOP_UP,SUCCESS,473.01,USD,96.33,0.0,0.0,Top-up from wallet,2026-02-25 21:54:00,,CD-0229,,,,,OTHER
WLF15-WL-0069,,WALLET_WITHDRAW,SUCCESS,382.98,USD,,0.0,0.0,Nạp vào thẻ Volcano Subs (VC02),2026-02-25 10:54:00,,WL-0069,,,,,OTHER
WLF15-CD-0228,****0002,CARD_TOP_UP,SUCCESS,382.98,USD,355.72,0.0,0.0,Top-up from wallet,2026-02-25 10:54:00,,CD-0228,,,,,OTHER
WLF15-WL-0072,,WALLET_WITHDRAW,SUCCESS,433.8,USD,,0.0,0.0,Nạp vào thẻ Volcano Ads (VC01),2026-02-25 06:54:00,,WL-0072,,,,,OTHER
WLF15-CD-0231,****0001,CARD_TOP_UP,SUCCESS,433.8,USD,96.33,0.0,0.0,Top-up from wallet,2026-02-25 06:54:00,,CD-0231,,,,,OTHER
WLF15-CD-0230,****0003,CARD_TOP_UP,SUCCESS,187.15,USD,1167.86,0.0,0.0,Top-up from wallet,2026-02-25 03:54:00,,CD-0230,,,,,OTHER
WLF15-WL-0071,,WALLET_WITHDRAW,SUCCESS,187.15,USD,,0.0,0.0,Nạp vào thẻ Zenith Main (VC03),2026-02-25 03:54:00,,WL-0071,,,,,OTHER
WLF15-CD-0232,****0003,CARD_TOP_UP,SUCCESS,93.78,USD,1167.86,0.0,0.0,Top-up from wallet,2026-02-25 01:54:00,,CD-0232,,,,,OTHER
WLF15-WL-0073,,WALLET_WITHDRAW,SUCCESS,93.78,USD,,0.0,0.0,Nạp vào thẻ Zenith Main (VC03),2026-02-25 01:54:00,,WL-0073,,,,,OTHER
WLF15-WL-0004,,WALLET_TOP_UP,SUCCESS,1556.82,USD,,0.0,0.0,Nhận & chuyển về ví: Payoneer (USD),2026-02-25 00:54:00,,WL-0004,,,,,OTHER
WLF15-CD-0046,****0003,CARD_PAYMENT,SUCCESS,15.0,USD,1167.86,0.0,0.0,Subscription FIGMA.COM,2026-02-24 12:13:00,,CD-0046,receipts@figma.com,Your receipt from FIGMA.COM,receipt,wealifytester,SUBSCRIPTION
WLF15-CD-0102,****0003,CARD_PAYMENT,PROCESSING,596.0,USD,1167.86,0.0,0.0,Booking.com,2026-02-23 10:28:00,,CD-0102,noreply@grab.com,Order confirmation - Grab,receipt,wealifytester,SUBSCRIPTION
WLF15-CD-0122,****0002,CARD_PAYMENT,SUCCESS,302.13,USD,355.72,0.0,0.0,Google Ads,2026-02-22 01:58:00,,CD-0122,,,,,OTHER
WLF15-CD-0040,****0001,CARD_PAYMENT,SUCCESS,12.99,USD,96.33,0.0,0.0,Subscription CANVA* PRO MONTHLY,2026-02-21 10:03:00,,CD-0040,receipts@canva.com,Your receipt from CANVA,receipt,wealifytester,SUBSCRIPTION
WLF15-CD-0208,****0005,CARD_PAYMENT,SUCCESS,41.2,USD,2.0,0.0,0.0,Old card,2026-02-20 11:00:00,,CD-0208,,,,,OTHER
WLF15-WL-0067,,WALLET_WITHDRAW_BANK,SUCCESS,1441.55,USD,,0.0,0.0,Rút về ngân hàng ACB ****2231,2026-02-20 07:05:00,,WL-0067,,,,,OTHER
WLF15-WL-0068,,WALLET_WITHDRAW,SUCCESS,285.23,USD,,0.0,0.0,Nạp vào thẻ Volcano Subs (VC02),2026-02-19 17:05:00,,WL-0068,,,,,OTHER
WLF15-CD-0227,****0002,CARD_TOP_UP,SUCCESS,285.23,USD,355.72,0.0,0.0,Top-up from wallet,2026-02-19 17:05:00,,CD-0227,,,,,OTHER
WLF15-WL-0003,,WALLET_TOP_UP,SUCCESS,1775.44,USD,,0.0,0.0,Nhận & chuyển về ví: Payoneer (USD),2026-02-19 12:05:00,,WL-0003,,,,,OTHER
WLF15-CD-0033,****0001,CARD_PAYMENT,SUCCESS,10.0,USD,96.33,0.0,0.0,Subscription PADDLE.NET* NOTION,2026-02-18 16:03:00,,CD-0033,receipts@paddle.com,Your receipt from PADDLE.NET,receipt,wealifytester,SUBSCRIPTION
WLF15-CD-0221,****0005,CARD_TOP_UP,SUCCESS,49.7,USD,2.0,0.0,0.0,Top-up from wallet,2026-02-17 09:00:00,,CD-0221,,,,,OTHER
WLF15-WL-0061,,WALLET_WITHDRAW,SUCCESS,49.7,USD,,0.0,0.0,Nạp vào thẻ Zenith Old (VC05),2026-02-17 09:00:00,,WL-0061,,,,,OTHER
WLF15-WL-0066,,WALLET_WITHDRAW,SUCCESS,49.09,USD,,0.0,0.0,Nạp vào thẻ Volcano Subs (VC02),2026-02-16 03:00:00,,WL-0066,,,,,OTHER
WLF15-CD-0226,****0002,CARD_TOP_UP,SUCCESS,49.09,USD,355.72,0.0,0.0,Top-up from wallet,2026-02-16 03:00:00,,CD-0226,,,,,OTHER
WLF15-WL-0065,,WALLET_WITHDRAW,SUCCESS,243.51,USD,,0.0,0.0,Nạp vào thẻ Volcano Subs (VC02),2026-02-16 02:00:00,,WL-0065,,,,,OTHER
WLF15-WL-0064,,WALLET_WITHDRAW,SUCCESS,220.59,USD,,0.0,0.0,Nạp vào thẻ Volcano Subs (VC02),2026-02-16 02:00:00,,WL-0064,,,,,OTHER
WLF15-CD-0224,****0002,CARD_TOP_UP,PROCESSING,220.59,USD,355.72,0.0,0.0,Top-up from wallet,2026-02-16 02:00:00,,CD-0224,,,,,OTHER
WLF15-CD-0225,****0002,CARD_TOP_UP,SUCCESS,243.51,USD,355.72,0.0,0.0,Top-up from wallet,2026-02-16 02:00:00,,CD-0225,,,,,OTHER
WLF15-CD-0223,****0001,CARD_TOP_UP,SUCCESS,205.36,USD,96.33,0.0,0.0,Top-up from wallet,2026-02-15 23:00:00,,CD-0223,,,,,OTHER
WLF15-WL-0063,,WALLET_WITHDRAW,SUCCESS,205.36,USD,,0.0,0.0,Nạp vào thẻ Volcano Ads (VC01),2026-02-15 23:00:00,,WL-0063,,,,,OTHER
WLF15-CD-0093,****0001,CARD_PAYMENT,SUCCESS,2.77,USD,96.33,0.0,0.0,Grab,2026-02-15 22:12:00,,CD-0093,noreply@amazon.com,Order confirmation - Amazon,receipt,wealifytester,SUBSCRIPTION
WLF15-CD-0026,****0003,CARD_PAYMENT,SUCCESS,54.99,USD,1167.86,0.0,0.0,Subscription ADOBE *CREATIVE CLD,2026-02-15 15:32:00,,CD-0026,receipts@adobe.com,Your receipt from ADOBE,receipt,wealifytester,SUBSCRIPTION
WLF15-WL-0002,,WALLET_TOP_UP,SUCCESS,1500.0,USD,,0.0,0.0,Số dư đầu kỳ (nạp ví khởi tạo),2026-02-15 08:00:00,,WL-0002,,,,,OTHER
WLF15-VA-0137,'96988900001918',Top Up,Process,8966000.0,VND,8966000.0,0.0,0.0,-,2026-08-19 06:14:00,,VA-0137,,,,,OTHER
WLF15-VA-0140,'96988900001918',Withdraw,Success,133414000.0,VND,133414000.0,0.0,0.0,Rút về ngân hàng MSB,2026-08-18 21:09:00,,VA-0140,,,,,OTHER
WLF15-VA-0012,'9631249900000105835',Top Up,Success,56585000.0,VND,56585000.0,0.0,0.0,-,2026-08-17 18:50:00,,VA-0012,,,,,OTHER
WLF15-VA-0136,'96988900001918',Top Up,Success,133414000.0,VND,133414000.0,0.0,0.0,-,2026-08-17 13:09:00,,VA-0136,,,,,OTHER
WLF15-VA-0002,'9631249900000105835',Top Up,Success,167394000.0,VND,167394000.0,0.0,0.0,-,2026-08-16 16:38:00,,VA-0002,,,,,OTHER
WLF15-VA-0151,'8891700004456789',Top Up,Success,464.83,USD,464.83,0.0,0.0,-,2026-08-15 13:26:00,,VA-0151,,,,,OTHER
WLF15-VA-0084,'96311300008896825',Top Up,Success,1819.7,USD,1819.7,0.0,0.0,-,2026-08-13 14:11:00,,VA-0084,payments@paypal.com,Payout confirmation Paypal,payout,wealifytester,OTHER
WLF15-VA-0196,'96988900002047',Top Up,Success,77758000.0,VND,77758000.0,0.0,0.0,-,2026-08-11 12:21:00,,VA-0196,,,,,OTHER
WLF15-VA-0193,'96988900002047',Top Up,Success,76141000.0,VND,76141000.0,0.0,0.0,-,2026-08-11 11:20:00,,VA-0193,,,,,OTHER
WLF15-VA-0211,'96988900002047',Withdraw,Success,48003000.0,VND,48003000.0,0.0,0.0,Rút về ngân hàng TCB,2026-08-11 04:32:00,,VA-0211,,,,,OTHER
WLF15-VA-0181,'96988900002047',Top Up,Success,48003000.0,VND,48003000.0,0.0,0.0,-,2026-08-10 18:32:00,,VA-0181,,,,,OTHER
WLF15-VA-0034,'9631249900000105835',Withdraw,Success,154808000.0,VND,154808000.0,0.0,0.0,Rút về ngân hàng BIDV,2026-08-09 10:14:00,,VA-0034,,,,,OTHER
WLF15-VA-0179,'8891700004456789',Withdraw,Success,2001.66,USD,2001.66,0.0,0.0,Chuyển về ví Wealify,2026-08-09 09:47:00,,VA-0179,,,,,OTHER
WLF15-VA-0159,'8891700004456789',Top Up,Success,2001.66,USD,2001.66,0.0,0.0,-,2026-08-08 22:47:00,,VA-0159,payments@amazon.com,Payout confirmation Amazon,payout,wealifytester,OTHER
WLF15-VA-0013,'9631249900000105835',Top Up,Success,154808000.0,VND,154808000.0,0.0,0.0,-,2026-08-08 17:14:00,,VA-0013,,,,,OTHER
WLF15-VA-0178,'8891700004456789',Withdraw,Success,1522.1,USD,1522.1,0.0,0.0,Chuyển về ví Wealify,2026-08-07 20:27:00,,VA-0178,,,,,OTHER
WLF15-VA-0141,'8891700004456789',Top Up,Success,1522.1,USD,1522.1,0.0,0.0,-,2026-08-06 16:27:00,,VA-0141,,,,,OTHER
WLF15-VA-0210,'96988900002047',Withdraw,Success,130289000.0,VND,130289000.0,0.0,0.0,Rút về ngân hàng TCB,2026-08-06 10:12:00,,VA-0210,,,,,OTHER
WLF15-VA-0188,'96988900002047',Top Up,Process,130289000.0,VND,130289000.0,0.0,0.0,-,2026-08-05 15:12:00,,VA-0188,,,,,OTHER
WLF15-VA-0112,'96311300009166664',Top Up,Success,37008000.0,VND,37008000.0,0.0,0.0,-,2026-08-04 22:26:00,,VA-0112,,,,,OTHER
WLF15-VA-0086,'96311300008896825',Top Up,Success,1968.07,USD,1968.07,0.0,0.0,-,2026-08-04 21:02:00,,VA-0086,,,,,OTHER
WLF15-VA-0139,'96988900001918',Withdraw,Success,28822000.0,VND,28822000.0,0.0,0.0,Rút về ngân hàng MSB,2026-07-31 21:45:00,,VA-0139,,,,,OTHER
WLF15-VA-0138,'96988900001918',Top Up,Success,28822000.0,VND,28822000.0,0.0,0.0,-,2026-07-30 06:45:00,,VA-0138,,,,,OTHER
WLF15-VA-0135,'96311300009166664',Withdraw,Success,15036000.0,VND,15036000.0,0.0,0.0,Rút về ngân hàng BIDV,2026-07-25 03:57:00,,VA-0135,,,,,OTHER
WLF15-VA-0033,'9631249900000105835',Withdraw,Success,85069000.0,VND,85069000.0,0.0,0.0,Rút về ngân hàng BIDV,2026-07-24 04:39:00,,VA-0033,,,,,OTHER
WLF15-VA-0113,'96311300009166664',Top Up,Success,15036000.0,VND,15036000.0,0.0,0.0,-,2026-07-23 21:57:00,,VA-0113,,,,,OTHER
WLF15-VA-0209,'96988900002047',Withdraw,Success,13326000.0,VND,13326000.0,0.0,0.0,Rút về ngân hàng TCB,2026-07-23 17:14:00,,VA-0209,,,,,OTHER
WLF15-VA-0018,'9631249900000105835',Top Up,Success,85069000.0,VND,85069000.0,0.0,0.0,-,2026-07-22 21:39:00,,VA-0018,,,,,OTHER
WLF15-VA-0110,'96311300008896825',Withdraw,Success,410.96,USD,410.96,0.0,0.0,Chuyển về ví Wealify,2026-07-22 19:42:00,,VA-0110,,,,,OTHER
WLF15-VA-0082,'96311300008896825',Top Up,Success,410.96,USD,410.96,0.0,0.0,-,2026-07-22 04:42:00,,VA-0082,payments@paypal.com,Payout confirmation Paypal,payout,wealifytester,OTHER
WLF15-VA-0185,'96988900002047',Top Up,Success,13326000.0,VND,13326000.0,0.0,0.0,-,2026-07-22 03:14:00,,VA-0185,,,,,OTHER
WLF15-VA-0208,'96988900002047',Withdraw,Success,5076000.0,VND,5076000.0,0.0,0.0,Rút về ngân hàng TCB,2026-07-21 17:07:00,,VA-0208,,,,,OTHER
WLF15-VA-0182,'96988900002047',Top Up,Success,5076000.0,VND,5076000.0,0.0,0.0,-,2026-07-21 12:07:00,,VA-0182,,,,,OTHER
WLF15-VA-0109,'96311300008896825',Withdraw,Success,977.74,USD,977.74,0.0,0.0,Chuyển về ví Wealify,2026-07-21 08:15:00,,VA-0109,,,,,OTHER
WLF15-VA-0089,'96311300008896825',Top Up,Success,977.74,USD,977.74,0.0,0.0,-,2026-07-20 19:15:00,,VA-0089,payments@paypal.com,Payout confirmation Paypal,payout,wealifytester,OTHER
WLF15-VA-0032,'9631249900000105835',Withdraw,Cancelled,50699000.0,VND,50699000.0,0.0,0.0,Rút về ngân hàng BIDV,2026-07-20 08:07:00,,VA-0032,,,,,OTHER
WLF15-VA-0005,'9631249900000105835',Top Up,Success,50699000.0,VND,50699000.0,0.0,0.0,-,2026-07-19 07:07:00,,VA-0005,,,,,OTHER
WLF15-VA-0134,'96311300009166664',Withdraw,Success,15824000.0,VND,15824000.0,0.0,0.0,Rút về ngân hàng BIDV,2026-07-17 03:40:00,,VA-0134,,,,,OTHER
WLF15-VA-0115,'96311300009166664',Top Up,Process,15824000.0,VND,15824000.0,0.0,0.0,-,2026-07-16 03:40:00,,VA-0115,,,,,OTHER
WLF15-VA-0133,'96311300009166664',Withdraw,Success,73245000.0,VND,73245000.0,0.0,0.0,Rút về ngân hàng BIDV,2026-07-14 23:06:00,,VA-0133,,,,,OTHER
WLF15-VA-0207,'96988900002047',Withdraw,Success,85790000.0,VND,85790000.0,0.0,0.0,Rút về ngân hàng TCB,2026-07-13 21:36:00,,VA-0207,,,,,OTHER
WLF15-VA-0111,'96311300009166664',Top Up,Success,73245000.0,VND,73245000.0,0.0,0.0,-,2026-07-13 10:06:00,,VA-0111,,,,,OTHER
WLF15-VA-0194,'96988900002047',Top Up,Success,85790000.0,VND,85790000.0,0.0,0.0,-,2026-07-13 03:36:00,,VA-0194,,,,,OTHER
WLF15-VA-0206,'96988900002047',Withdraw,Success,170025000.0,VND,170025000.0,0.0,0.0,Rút về ngân hàng TCB,2026-07-11 19:13:00,,VA-0206,,,,,OTHER
WLF15-VA-0177,'8891700004456789',Withdraw,Success,2164.6,USD,2164.6,0.0,0.0,Chuyển về ví Wealify,2026-07-11 16:41:00,,VA-0177,,,,,OTHER
WLF15-VA-0149,'8891700004456789',Top Up,Success,2164.6,USD,2164.6,0.0,0.0,-,2026-07-11 04:41:00,,VA-0149,,,,,OTHER
